Customer Age,TransactionAmount
15.1,13890.600488934122
14.5,12503.939711596939
7.3,6108.999971496469
13.6,16227.07374650612
17.4,5807.031151494541
7.4,4744.2359681419275
6.6,5092.129513407749
17.6,6215.982735801414
8.2,6361.677736960765
14.6,15915.026527923823
15.8,13481.819728764673
7.5,6593.8662693590795
14.6,12318.911846329884
14.6,12550.874822447306
14.6,15076.666163931019
20.3,9233.014624398113
15.8,13397.269104259147
15.9,5622.020171935844
14.3,11661.82270108205
13.7,12532.18179935797
18.0,10744.89076718792
18.2,5744.978425265347
18.6,5532.0573257810465
8.6,4800.627039347145
19.5,9134.624172619757
9.3,7616.5944109311795
19.4,7956.0656748888705
20.6,9071.543157393999
14.1,15612.955622223428
18.4,10716.794599163235
19.2,4436.4404105413205
15.5,13965.930931416508
19.2,6196.795701820618
6.7,6606.991712365364
7.4,5640.487386602465
15.2,13212.661487254856
15.6,13457.305413392069
18.8,9885.392201975435
16.7,14009.409070764637
15.9,12772.307638577831
7.3,7250.1125698506685
8.3,6011.1037467933165
13.0,15290.449636284624
14.1,14556.390862715109
7.0,6063.574271160046
16.1,12127.013183466806
14.1,12954.975237544832
18.4,10773.420004186371
18.6,10425.908477693843
18.0,4891.293959171151
6.8,6273.980706456855
20.1,10599.278930521
16.0,10260.464529470388
7.6,6550.741447035517
17.8,5466.162688636457
7.9,6375.164934416689
6.6,7786.220392448703
6.8,6560.34312384002
15.7,12402.802479837512
7.5,6868.807498010302
16.6,4351.384104567078
7.7,6483.0931484077255
6.7,7865.319306009947
17.6,4629.5453235288605
18.0,5836.8472916219025
16.9,4211.381648877223
19.1,9702.341061767487
18.1,5303.842120725015
19.8,4688.967442926996
16.1,11137.909853487221
6.6,5470.257492165921
20.0,9841.306886694834
18.4,4710.847752770196
19.5,9156.92505293345
16.1,10949.663369545375
15.4,13977.146947919733
14.4,15001.774952151338
7.8,5381.403660201842
6.5,5461.415869455887
17.4,6012.31080111728
18.7,10203.949436176861
6.2,5937.176765054076
7.1,6276.1336714453755
13.9,14523.632297540516
19.0,9429.349047495702
13.1,12889.738012470752
17.1,9791.016619746088
7.1,7770.03954985243
16.0,12837.281999578814
19.2,8782.524332018913
9.4,4878.747430963621
18.7,10165.838354571577
15.0,13234.854701091885
15.1,13686.805755518435
18.5,5411.463613417369
16.3,13901.275551017632
19.1,5765.506703544362
13.4,15167.73631029248
7.3,5211.489347092764
15.3,13325.439970439102
15.9,12364.214634656919
18.5,4809.626106566354
15.6,12631.645877660916
14.7,12189.98724339022
18.8,9978.858222286382
12.1,15267.761443983425
15.2,14608.933031039582
17.7,4657.439395458418
18.4,7926.367744598072
19.9,8948.21515736166
8.9,6421.04346927841
6.9,5589.512696309256
19.7,10309.446193331674
12.6,14577.856883490545
15.9,3522.8535362135576
12.5,15153.504307042447
7.9,5987.507837412382
19.4,4766.986390803737
20.3,9053.616430085973
6.8,6722.094445614287
14.8,11989.07904313581
7.1,6929.029787030125
14.0,13762.602750723487
17.4,5009.204476507193
16.2,3861.1301226751143
15.9,12001.55271814484
18.8,7259.17057946655
13.2,14620.078195841348
7.1,6668.712575728257
7.7,6021.571162704511
18.2,6062.058904005905
17.6,14299.357117372976
13.5,13844.616171541315
16.9,4208.623222425284
19.6,10002.21981160387
11.7,15548.823791827139
17.5,3880.963706149146
6.8,7080.376576468159
16.0,11469.582304504738
14.6,13850.414859570858
15.9,14129.985713195485
8.9,6338.305256640615
18.3,9980.790644623292
19.4,9510.39516917816
6.2,6835.434742847812
14.9,11832.667606012352
7.9,7972.022736330832
15.0,12799.67194811543
6.8,5974.584459935927
12.3,14209.348016209919
19.1,9641.04016497094
16.8,13171.701076480964
16.0,13086.314705501078
21.5,9808.518180082363
20.5,8728.476643290534
19.1,5443.246550270955
19.7,5323.428838811633
14.5,15458.230358268649
19.0,10280.492547915255
17.1,4966.527860579432
8.4,5115.427766251258
5.9,6071.448512807549
17.2,4588.9943743050135
16.1,15772.073128762318
16.8,7269.975608833716
14.6,12156.340893756484
6.8,7400.142641387196
7.8,5607.510926565067
19.8,9714.024053922863
17.0,10434.544725073307
20.6,9498.316191862705
19.7,5686.559007799511
17.4,5051.0730326567245
18.5,7413.276127150663
18.6,13496.269141551564
16.8,4167.616742412785
16.6,14099.628940468883
8.7,5473.648393562537
19.6,4489.303704047071
14.8,13928.75010415333
17.9,5765.538276440856
19.0,10510.766945743448
14.6,13625.679920521214
8.0,7246.533509715368
19.4,9309.23171739398
17.1,13135.304251888085
19.5,10016.443265976985
19.7,10544.678674745828
15.3,11072.25862494545
19.9,9617.460646482783
15.2,16715.13581923778
14.7,13993.088353879219
18.1,9659.19431169408
18.0,5242.39261170803
18.2,5945.021623104145
20.4,8839.27354102217
7.5,6083.3063959265355
18.7,10770.815450864555
9.4,6352.135346893588
18.1,5403.437138577581
17.8,2332.652349323299
20.0,6048.033163564634
21.7,9717.282113312831
8.0,8139.172563253017
15.9,12640.43109990644
7.1,5849.11676980602
8.4,8013.565182567954
18.8,9218.750958360528
7.1,4873.588415323481
15.4,11786.93811650133
13.6,15482.54906570671
16.5,5491.403926021793
21.1,10038.698384200065
12.0,14211.281144074115
8.2,6613.386028382048
20.1,9019.20038539801
19.7,9563.500887170756
13.8,12017.545710385815
16.2,14691.225542212898
20.4,9485.106087145557
14.3,13510.304179079392
17.1,12116.342068551467
13.3,15858.43647893783
19.9,8784.392273138601
15.4,12636.542417891227
7.5,8533.516124182965
14.8,12447.868290536038
13.1,14997.474053539512
6.8,5898.677853127078
22.2,9821.915013473243
19.8,9251.91806111431
13.5,13285.372483356998
13.8,14328.870307312909
7.0,6875.9130235888515
14.9,12733.497329133197
12.3,13728.54584324128
17.8,4974.73257907198
19.2,10257.94536954869
18.3,10118.307263004685
17.5,5816.7641242763275
15.0,12862.625129983675
17.2,6344.951124558138
7.3,5794.381059788768
17.2,3648.864147896051
16.5,2693.099716403211
11.8,14222.444324356087
7.6,7045.654462709498
19.2,10687.17835046917
6.4,7479.557322686135
16.1,4753.040791258045
13.3,15027.846460486633
8.2,6877.555311582202
16.2,13528.72379414713
18.7,8408.84069658014
15.9,12570.34761693106
18.0,9909.609364114287
20.4,9333.993411371133
20.8,9889.411774443284
19.6,8490.112690374677
7.7,7640.8769622482305
13.5,13699.890301090121
6.8,7782.05347034477
12.3,15326.631876725483
12.4,13403.126091389033
18.6,5065.634696093113
20.1,9892.85298888106
14.1,11921.689411252511
9.0,6288.445346300082
12.7,14889.731623005886
13.5,14421.473009825271
16.2,12978.650546865912
14.6,14071.386642037496
7.3,6386.859481408169
18.4,4467.637503192308
17.9,5879.987289174465
17.1,5295.782374805601
18.6,4639.033722876258
15.3,14382.7876751554
19.2,10371.68021582035
16.5,11873.175839801428
19.3,9867.915608298194
19.1,10823.0781938456
17.8,5304.37742752026
9.2,7967.490561337917
6.8,5776.143920144643
18.6,4747.390203435779
14.9,15033.94405761618
20.0,9876.881870145291
15.9,13503.382264012818
7.7,7530.190225715585
14.2,13386.951959374956
14.2,15413.307674896025
7.0,7963.384453622272
6.4,6514.276922808785
19.3,3506.2482646935337
15.3,14020.780505813502
16.9,6046.635138717449
14.2,15319.950677776598
8.1,6516.19080285904
12.4,15096.386006865505
6.5,5244.376624502513
20.4,4315.484734824742
17.1,11891.083688195646
4.3,6313.552321334281
16.9,11845.268115912822
13.9,14667.118253024732
11.5,14845.08387037308
15.8,12251.039520774648
13.2,14785.455016184045
14.8,14101.625708730233
13.8,11999.681353139553
20.2,10600.682187737812
18.0,3837.7381068450763
14.1,14437.468226725687
7.9,8328.17019564572
14.5,13686.34658119912
16.6,13025.642014269466
18.8,6096.116751174368
14.7,15531.533793529337
18.9,5122.78700569455
21.0,8651.848602892594
17.5,5762.5590240598285
17.9,5996.523010402687
18.3,5146.674477584678
7.6,6378.226670959919
18.9,5147.627241290245
18.4,9898.820098833046
18.8,4455.571845801875
17.3,5610.906194587614
17.7,6717.202158754485
17.2,4131.950640547153
8.0,6722.696298286401
6.1,7686.534653478244
15.1,13385.68784356985
16.7,5878.0468418177425
8.2,6326.113010961103
19.0,6744.33942570299
15.6,12476.003022901179
19.5,10053.42520167715
8.6,5321.841606436978
18.3,10075.165550691063
14.0,14138.961049301197
19.1,4756.917775987322
19.5,9256.218033025516
21.2,10664.345890115197
13.4,14008.079520236895
6.6,6145.762366265954
15.7,14128.908193017249
16.4,14134.23095212467
17.1,4642.9191014719
19.5,11923.995446444287
19.1,4720.964562862604
19.7,9700.078947632759
7.6,7777.601950382675
17.8,4314.435170640179
15.4,13999.782596876534
15.9,12812.717048909859
8.1,7264.527050933909
21.9,10742.99392919042
18.8,4519.932686242976
18.2,5754.729173377832
20.3,7963.921266528336
17.5,8967.906789812807
18.5,5523.092847594678
17.3,6125.57853033994
7.0,7252.37261845955
14.2,13832.742912892882
18.6,4809.321911003464
13.7,13321.872642082222
19.1,10503.337209744777
19.2,9265.361461887318
6.1,5067.659920225361
7.4,5502.913194170736
17.2,3217.123512986616
6.6,6185.50447082819
14.0,11498.010266714511
16.1,5995.201682781623
17.7,10749.965054588103
8.5,6532.177929185748
13.8,13191.225740644535
13.7,14469.47383951649
13.5,14926.133131065988
18.4,4797.160250675574
6.4,6128.2035001019885
12.2,15386.279761727563
19.1,8761.932235831187
20.3,9889.34344430047
19.6,10730.01604247034
16.3,11037.265274422463
17.8,3672.472172143426
19.7,8592.154886001646
13.1,14869.652837199104
6.2,7756.684125388519
16.9,5930.742568616069
16.1,10456.713076212607
17.9,5915.175895919714
15.0,15520.168908201222
13.7,15232.875853338039
18.9,9645.44765390073
20.0,8560.306166620987
18.4,10131.390454944762
14.6,13896.134952556766
19.8,9096.42094921201
19.8,8269.16479494079
7.7,8211.47070613331
15.4,13354.746332962211
7.7,8887.476425535275
16.2,12874.196822001406
17.7,7040.653200027218
19.5,10100.191023146906
12.9,15652.174741465802
18.4,7015.368553388893
16.8,3461.1265835015784
16.6,13406.65827711411
13.5,13736.973015817957
15.2,14519.66542690426
16.9,5792.856773860305
8.0,7832.014985879481
6.0,6504.200902589513
14.2,14901.89425805155
13.3,15118.348838270074
7.5,6623.438225373049
5.5,7231.9722156711
18.3,5343.332126088202
15.6,13839.404824498162
8.7,6521.429265552985
18.4,4309.4477944676955
17.5,4319.404629712898
16.2,13657.61811451213
18.6,5881.65502081019
7.7,7242.096771515597
18.9,5839.026525649691
16.4,5799.874901616219
19.7,9114.459647337277
18.6,8949.245866582876
17.8,8974.19344405778
16.3,13193.87612576468
14.2,13909.810245751396
7.4,7230.6718645622495
13.4,14914.530968535038
15.5,14349.00216740631
19.1,6194.576881027634
13.6,14775.817918937148
13.5,14240.712150344702
17.9,6545.753008961343
14.7,12474.246680308821
16.3,15411.945757628804
15.6,15104.90383692675
18.2,5975.969977246027
8.0,7267.1486938924445
19.4,9222.887065234567
15.3,13437.314994369866
16.2,11523.277597974551
19.1,8786.385987857499
14.7,11853.007431494296
19.0,9008.68838092678
13.3,13208.59028677023
20.4,9726.220090699493
18.1,10779.651405417193
14.2,14484.707423594822
17.5,4812.978279212935
19.9,8678.70499415059
15.6,14288.066079158662
19.6,9820.067264791072
15.4,12438.44222616162
16.3,11786.528167027413
16.0,13060.184691391834
16.9,5951.02454503753
13.7,15404.527390655245
15.5,13802.47944150757
19.6,9353.871348130762
15.4,15471.405350308803
17.8,5014.600210686811
14.0,13843.871031141536
15.3,13395.674164508044
7.6,6373.8337482190345
16.2,11721.153947222847
15.2,14058.238958329606
15.7,12111.678212137751
17.2,5927.1714196236135
14.4,15616.418119553842
6.3,4968.591988421665
7.4,5922.100716270975
8.5,7749.824438569171
16.1,14595.4333425994
17.4,13838.78298086646
17.4,6162.853026862499
15.5,13959.176750006183
7.9,6224.515502133855
16.9,5443.9317057833205
14.7,14607.376751233483
19.5,8820.336212552273
14.6,12862.458247083383
16.0,12208.813171609107
13.9,15633.079917084322
14.1,14499.619598013307
15.8,13076.917636142867
6.3,6711.84243158992
15.6,12115.738280755962
16.9,13763.04421880232
14.1,13906.299023361911
6.9,5945.730679625979
18.4,3973.0372557890114
14.9,14665.536972816932
13.4,13762.440154089785
15.1,12650.153751652637
6.0,9030.706472790835
17.8,5302.23016910546
18.3,8111.949478254183
15.2,12812.499948148014
7.7,7069.455593571277
15.1,13060.453311931937
19.9,10351.15032105465
13.2,12779.272346448437
19.3,5506.122170474312
13.8,14410.987133519302
15.6,11405.7690428229
7.3,8209.151241222511
7.4,6586.7406584480495
15.7,13024.848692903137
15.8,11619.010573214013
7.3,6783.675407323174
18.2,4408.53475857133
21.8,9160.281709504372
19.7,10055.83190734358
6.8,5308.078945489874
14.7,12554.242515376909
15.6,13248.675956330982
15.8,12192.478774100606
16.5,6341.179834931414
18.6,10498.970952729933
7.9,7025.515812961446
12.9,13782.240511700309
18.1,10739.451859136332
12.1,13357.272241374647
17.8,5005.674151595501
9.5,7412.143827605674
7.1,6043.0177061201075
7.2,6523.306919978825
7.0,6261.289772531893
18.4,4613.730778666199
17.1,5232.288040145148
7.6,5717.023119103946
13.4,14924.553969952496
14.2,15170.047450096257
18.4,8828.737979178566
19.0,11084.701401608958
18.0,5240.681277951841
8.0,7701.973273296402
19.5,5688.9476578833755
13.4,15095.6666918289
9.1,6267.1882734274495
15.3,14717.755508968212
20.4,5272.511740001593
8.4,6282.425916467614
8.1,6615.91217824681
15.4,12039.206766325915
6.5,6187.911973561039
16.3,14081.488444221897
14.6,11953.381319216036
17.1,5603.350042563395
16.0,12626.395255521376
17.9,5158.180505649775
20.9,3937.2360426631762
16.0,14379.238312619093
19.7,9954.907688326246
14.7,14466.558062156006
12.9,14039.159566303206
16.2,14028.398616424507
14.6,13386.018582097253
14.9,12190.527713639249
15.3,13203.804237819742
10.8,14468.082528452633
18.6,13108.549482277855
8.7,6709.705651584918
16.3,13192.22853862899
17.9,6163.4471721215805
19.0,9408.616355664552
17.8,4464.083504494943
19.3,8878.322828333303
13.3,14675.758486079747
7.2,7162.2904040281655
6.6,7769.0869056696
14.3,13627.302680658278
18.0,6022.040956157011
14.3,13755.37639721891
18.5,9740.112132000668
17.9,5005.440063134859
13.1,16071.875441976075
21.3,9756.601319936874
15.0,13466.1136893036
20.8,11259.955507733592
7.1,6913.327206204756
15.4,11614.990131271563
18.8,5116.5029901808175
16.6,13012.995564928204
20.7,8698.86671804499
13.6,14415.671163133104
14.1,13637.550846535107
16.2,12891.6036104159
19.8,8765.461920101152
18.9,11131.92132181246
18.1,4808.9035738316115
7.2,5994.2390007914755
16.0,12883.126237212942
17.2,5980.293633569851
18.4,10382.31169407567
7.3,8206.798171172892
16.8,13345.629562992734
19.8,9682.916584725459
20.0,8444.341344518341
15.2,13162.341440085618
7.8,6296.425928370272
14.0,14458.036633555797
16.6,11862.536374436071
14.6,12079.321440596459
19.2,4935.848260739473
17.1,12452.938117817828
8.0,5893.02285659634
9.1,5433.442407102246
14.6,15704.566861803449
19.6,5751.049906215103
6.6,4396.50340960874
19.2,9908.58833372615
9.5,5259.89899117101
14.3,14319.651505249947
18.9,5437.6026891953425
7.3,7136.38365470687
17.8,6029.0593886809565
7.6,8494.307046107599
7.1,6533.644902667532
17.0,6411.091153828453
6.6,5513.4976567286285
18.9,10228.103042035504
17.6,7642.420786774954
18.7,7763.278035338615
13.5,14032.8782158218
19.3,10324.615506976148
14.3,14316.641578579938
7.2,5879.1116431793125
18.8,4754.5003897722945
8.4,6296.014538628592
17.6,6714.855312471085
15.3,13966.251473527074
16.3,13484.71205267716
7.1,6349.164683592396
13.6,15140.627468488012
18.4,9126.603809934284
13.8,12639.541667769307
15.5,12449.323407821646
14.8,13155.845617786263
18.0,6590.541226755771
17.6,4860.531515606153
19.4,8589.246721580814
19.4,9307.642049297401
17.9,4978.789041262824
14.0,13243.305120854657
11.9,13182.623407515319
14.4,15315.289498225653
13.4,15979.005787168002
12.9,14442.20899362182
19.1,5948.087812980469
20.1,10716.353517151558
18.4,7111.897367596324
17.5,3537.617695493652
17.9,10284.520706378933
7.7,7504.828124713898
12.8,14215.570052008952
12.9,14732.393455264822
15.1,15449.041320098491
15.2,13237.905262512266
16.7,13007.726019911894
14.6,13484.844428033723
6.1,5516.004814153735
20.6,8283.648755665814
16.5,5465.948388878532
17.6,8741.457640779745
9.4,7710.6174544832
18.8,4741.311393892054
9.5,6232.146824522114
7.0,6258.564092362591
16.6,13909.42624675622
7.2,5689.803147467421
7.5,7521.660964411576
18.9,9823.034437568773
5.4,7133.462262082604
13.0,14790.255080932895
15.9,14332.65152913448
19.0,8366.671613536866
15.9,11654.734644616443
15.6,12918.047783628526
16.5,14209.104157296335
8.4,6880.0267179659295
16.0,12583.760579607859
7.6,5485.289733833214
14.7,14759.778347323167
15.6,11612.118610493078
15.7,13213.732450391766
19.6,8413.170521418728
6.3,6565.158832130275
12.8,13811.715844413668
19.1,4461.949508319677
13.9,15864.197988924396
17.8,5262.524496673034
20.6,9827.239718188182
18.4,3586.462255011599
18.8,9070.387884365635
13.1,16244.395084626063
13.7,17361.169790730524
17.1,6448.385773562484
19.3,4518.182811260571
16.5,12287.10065718736
6.0,6182.829088364674
18.5,14106.133807217117
7.4,7156.493491620997
15.7,14241.882042527312
20.1,9914.261249656814
19.9,5022.81774510809
13.6,16024.691645038327
17.1,5899.904000425475
12.5,16446.527424036733
15.2,12074.289974447098
7.4,6076.605192065147
18.8,2776.4876778568937
20.5,8891.838243092416
18.6,5819.433572622529
16.5,12063.381126564633
16.8,12644.015952847723
14.5,12885.923969224059
18.5,9560.999589566418
15.3,12120.649921062111
14.3,12362.326341016475
17.5,5126.513036350049
13.9,11688.442838113113
17.0,6924.334639366
17.5,4324.195605527145
7.2,7039.9363831110795
17.4,5329.259217172829
15.0,13384.354217078078
18.7,9572.296809046942
14.5,14759.987854448538
14.8,15185.503822612267
7.1,7623.329287215192
18.8,3933.6307455004553
16.7,12978.54277530672
6.5,6123.472904991499
7.7,6142.831431451819
14.6,15723.943642424058
20.1,11076.758605116942
14.5,13537.542406975766
15.6,13759.108194597013
17.5,10177.086399791202
17.4,4601.915049675231
13.9,13459.760593948864
6.5,6557.915213044931
19.7,9082.522572470294
15.3,14925.537173293973
16.3,11938.102797318948
8.2,6697.964669957842
8.3,5517.246710508196
16.8,12140.934409903084
6.1,5202.747226616016
20.4,4316.733540495949
6.8,6955.358847003686
14.5,14484.032540374
20.9,9774.10260982176
19.9,4203.5920490650815
16.9,13572.714884113531
17.5,4561.628245128819
7.8,4425.77366118111
6.7,7526.439762624637
14.1,13620.9802452805
11.8,14896.257422649387
19.3,4368.0539854351455
17.5,4134.80948970686
19.3,11503.95428176547
13.8,12551.680870774695
14.9,15426.641343831068
6.3,7036.266390682741
18.5,9501.450645246912
15.4,13780.900747314658
15.0,14202.976546579035
15.5,13241.217200543226
18.7,10578.199078651636
14.8,13381.559359019091
14.1,14590.90431891554
18.6,6566.504813735782
7.9,5924.972901370413
17.9,4943.889217982519
18.6,6485.744012510207
7.8,6408.520520059225
18.4,11474.786127272804
18.7,6135.285278291674
17.2,5456.470831373808
13.4,13917.412026823666
18.6,6184.006510999588
14.4,15872.31560995873
17.3,5038.197580614529
7.6,6479.989229954675
18.1,5852.2700094529155
17.7,12235.567524429149
18.7,10370.781201578136
7.1,7945.881191969166
14.6,14252.193069253364
5.8,4966.139505567988
7.1,6777.716092501072
15.1,14962.957818901079
15.7,13135.309988860496
15.8,13509.858965070285
20.9,10616.796107305569
6.8,5705.346224050156
17.8,5453.117064325539
19.6,5489.065109390266
17.9,4372.450907495737
16.7,13872.804827635446
18.8,7226.49374864933
8.3,6236.7789882170055
14.9,13521.385502239782
14.2,13963.374905803523
19.7,9678.867975826943
5.7,6590.844001998742
20.0,8903.238650869158
14.4,12034.984355608103
13.3,13993.947863564668
7.1,5188.850892263234
6.8,6777.233094500688
8.4,6394.973251562374
20.0,9535.621169662954
15.0,15264.803654205823
8.2,8290.275333605847
15.5,13987.261502279118
15.8,12012.492313887535
13.9,10928.573361590274
15.1,14038.604109292288
20.2,9866.935722700713
14.2,13018.620386588898
18.2,11533.621110512191
13.3,14267.825221447849
12.2,15233.77787454725
6.6,7387.450286137979
8.5,6679.1007231259755
16.3,12539.715673131259
17.4,6980.603151567582
13.4,13417.235996077457
17.5,6194.908322650613
13.3,14164.403542704913
20.1,9039.459480824893
15.4,12874.905594665923
8.3,7300.582733713549
17.3,5723.30450512693
17.9,13391.222360561405
6.0,6720.196912709006
19.5,9556.704193025515
19.1,7212.718241057092
14.1,15227.327206538872
5.8,6561.651964693232
13.0,14344.681195967762
14.7,14580.875491448047
15.8,13335.192977852495
17.7,5773.229049985
8.2,6384.033728925581
14.4,14644.906202415368
13.4,13135.824320249829
14.7,11816.257749131923
18.3,6164.278415952239
19.4,6040.316229559157
17.8,5897.858607711649
12.7,14823.721554962058
15.7,11528.508741388823
15.5,11780.592108391145
16.9,4170.441514620245
15.6,14570.287543360506
13.4,13662.855109819477
7.5,6346.283515843899
19.8,8485.713817446129
14.2,14205.982416207049
14.0,13180.774507512315
19.9,7202.5312356371915
7.3,7666.549924604002
7.8,8125.778486528434
19.5,9612.519081705675
14.2,14437.394145414863
14.1,13493.39953742866
17.3,5999.789645787541
17.5,4626.1694951238
19.8,9185.159179951903
15.8,13898.381333736437
20.0,10759.9276323241
13.9,11360.031028515075
12.9,15911.323760859259
14.4,11610.59242177868
5.3,7134.492130775425
20.8,9222.772941574067
5.5,7845.713334331766
17.7,4775.146679790516
17.1,8344.779972887714
17.5,15421.811370092984
13.1,15176.521448734351
16.4,5805.201126218838
18.1,12530.844250672495
8.7,8082.25668380846
18.4,8899.359545679517
14.6,10454.51686900932
20.1,7278.504577544829
15.5,13662.798605735561
6.2,7009.980532163005
16.6,5476.604284798508
17.4,10072.521727971407
18.7,10085.04919809388
7.2,6742.359023179343
18.2,5734.911170800392
15.6,13527.63287683042
6.5,7094.2931302198795
19.4,8971.661900252631
18.8,10374.887721069697
15.4,12630.285038496366
19.8,5342.721471629409
15.1,15308.943158139828
8.4,6049.063567915853
13.1,13630.520970405529
14.9,15684.134590334186
16.4,13288.892258898384
13.6,12648.57788929607
19.0,9248.834198209963
17.2,4931.135225119695
6.6,7590.401095008516
20.3,9076.842274857607
18.5,5788.044258426455
19.1,9314.108979718696
16.7,13531.504925301766
17.7,5431.491088284447
18.5,4927.728109889069
18.2,9074.091297605797
19.1,9317.466377967883
17.3,12148.871243239191
14.8,11525.742153103936
13.0,13987.987853330287
17.1,3801.265560180804
12.9,15678.95378809341
12.8,14967.552189865666
5.7,7184.375666439203
7.5,6828.391891461162
7.0,5248.924646928161
13.3,14935.158275647991
17.7,4297.630489228671
15.3,11519.600791865249
19.6,6327.805933400255
17.8,9305.654202916234
14.8,14769.788996939686
18.7,9179.716577940917
14.5,14437.247259354932
18.5,7212.068286556438
18.5,4457.911225800748
18.8,9518.685434559617
14.9,12645.001258003193
16.7,11709.352744869753
17.7,6013.575616358004
19.0,9970.492919816636
14.5,13124.092204384313
19.0,9280.102618709267
15.0,11848.070854066047
19.0,9115.891414440384
5.9,8772.626345230949
16.1,12460.752035429061
18.4,4393.776587849971
6.5,6787.353125061586
18.6,6963.9150482027035
15.8,11986.060514347262
12.6,16516.359600878972
8.7,6079.942759778958
14.7,14004.915296568077
15.5,11301.536571615297
5.6,6504.041397377031
18.9,9445.044412022075
16.1,13917.866258619906
15.1,12388.791838069374
17.6,3520.158249478597
14.2,13507.473045958312
19.7,9323.662284092987
20.0,9008.335149542552
15.9,11632.55822075582
15.9,13176.795218219044
17.2,5552.626943258241
21.5,9036.255808154769
19.0,4648.892205253609
7.2,6854.937866343371
21.8,10016.079152389675
18.2,8567.559843862375
19.9,4867.7901023399245
6.3,7383.582771786645
8.6,7416.07979363146
19.6,5442.972995874815
15.3,14339.400760377936
8.1,7029.973880642606
8.0,5067.228461194994
7.9,7306.383039584098
13.8,15734.879728726068
14.7,14521.827665553346
17.0,13279.555313093664
12.6,13868.525546510278
8.0,7852.7644122873335
7.2,5621.587942250996
13.1,14758.45319431274
12.5,14097.970892656664
6.4,5527.019326492244
18.7,8211.543452763624
7.7,5669.781825660929
7.5,7564.111054570236
5.5,7637.47249480788
13.8,13598.675890615548
13.3,14948.470668204645
15.1,13809.011011639663
16.9,12278.878199145443
19.9,6553.453897911567
8.9,5745.672645664453
20.3,4930.289666504387
20.6,9391.763819471294
20.3,9243.29134069309
13.7,14738.89894398318
15.1,13991.864365947875
15.6,12114.819279675083
11.9,16002.831353359938
16.3,6807.343777900911
8.1,7810.6269149666705
18.0,14559.306798259868
14.0,14666.020935711444
15.5,12102.509755976444
18.8,6169.816071189089
17.8,7731.869384140632
19.5,10588.544557094085
7.4,6679.218808596919
18.7,7731.584664168676
14.9,15128.229133122897
6.5,6616.089241992144
18.3,4343.72831570491
13.0,15698.38675239208
17.8,5138.782036547073
13.2,13513.55393565679
18.1,5121.341414032363
15.1,15359.224512921437
13.9,14224.894074621923
12.8,15161.757022909205
7.5,7683.104203966944
15.9,11751.22351432439
19.8,9758.836574601359
13.9,14162.58827761561
17.7,6000.312456288995
13.5,13228.037427151194
6.5,6391.09086439695
19.2,8112.394602453306
18.3,5382.085448263198
16.6,5566.5367979488365
14.4,13069.518747153723
19.0,9282.668821885869
17.9,13689.261543487286
15.8,13603.681380193739
18.6,8752.171116875423
7.0,6195.403501981736
17.7,6302.940945633644
19.8,5430.98939564897
6.2,6454.8121545442345
17.1,12499.628896618931
13.6,15578.712843508856
19.2,9394.96269989209
18.7,4700.559615940681
13.6,14481.248738194075
14.0,13946.669772349405
16.8,12799.552088543165
13.6,16287.64906955303
19.0,7359.9109765673375
18.0,9071.630056256432
19.4,7825.648665672837
7.6,7609.640568816369
21.2,10410.547367861482
7.1,6592.293839861448
15.5,13777.22307369478
12.2,14865.075063712704
7.6,6384.250538337132
7.6,6945.13122213352
15.2,12034.248791998762
17.5,6303.828944220722
16.1,14676.787939055153
14.4,13855.702782266904
18.5,5077.729180522221
6.5,5800.620900642761
17.4,9870.859339404496
17.5,2654.8619343813543
5.7,7315.937761230766
13.6,14288.628464547997
7.3,6887.5732237628135
13.9,15192.526000742213
19.0,10558.206004880189
19.0,4534.795033788447
7.4,7007.942178783348
17.7,5151.415886658932
17.7,9396.92436755335
6.4,6167.250661921598
15.0,12312.21200630315
17.9,9105.991421543824
15.3,12092.785530893174
6.8,6600.470588819753
19.9,11039.711888616835
14.3,12304.878511351619
14.8,14427.808575897
13.1,14569.450842393451
15.2,14941.61925404245
21.0,9702.15084846543
8.0,6473.391836650419
17.0,6445.433365436665
15.1,14526.954268713373
15.2,13269.71432035957
16.6,3160.5128894176055
15.6,5977.048183912032
7.6,7329.894724971048
7.5,6775.457989797065
14.5,14864.011837004324
15.5,12189.413134588964
18.6,5063.841608138595
14.9,12665.245820944672
19.7,9564.827671222649
19.7,10040.000227595836
14.3,14161.855658115297
14.2,13245.915423625858
17.4,5656.5865311549105
19.2,11849.580804833327
18.6,8091.988499067054
20.2,10059.742044049974
17.9,12568.796733107838
7.0,6710.897825636898
18.9,10296.701130371266
15.8,16354.470644448651
17.5,5248.994769356171
20.1,5517.4903306787855
18.6,7363.334196880365
19.9,9502.709431862211
6.2,6280.300950704122
17.7,10256.086441622709
7.8,7206.600473191409
15.0,13130.395254605384
9.9,7311.491448885121
15.7,13761.055560653691
16.2,4279.068677802548
14.6,13129.841159082054
19.8,5213.999484538075
18.3,8785.451999414841
18.7,4834.3184806154395
19.7,8793.311075058586
18.2,9710.027848619206
18.8,4786.36192624102
15.9,13380.55141263457
15.3,14983.639108518406
8.6,5652.863613097396
18.0,4272.922959628988
7.6,7275.917043986781
16.6,12653.375726763523
15.1,14097.905416342322
18.5,9018.533057978453
19.5,9964.574723084299
12.5,16157.413978534121
